"GEO_ID","NAME","B07009_001E","B07009_001M","B07009_002E","B07009_002M","B07009_003E","B07009_003M","B07009_004E","B07009_004M","B07009_005E","B07009_005M","B07009_006E","B07009_006M","B07009_007E","B07009_007M","B07009_008E","B07009_008M","B07009_009E","B07009_009M","B07009_010E","B07009_010M","B07009_011E","B07009_011M","B07009_012E","B07009_012M","B07009_013E","B07009_013M","B07009_014E","B07009_014M","B07009_015E","B07009_015M","B07009_016E","B07009_016M","B07009_017E","B07009_017M","B07009_018E","B07009_018M","B07009_019E","B07009_019M","B07009_020E","B07009_020M","B07009_021E","B07009_021M","B07009_022E","B07009_022M","B07009_023E","B07009_023M","B07009_024E","B07009_024M","B07009_025E","B07009_025M","B07009_026E","B07009_026M","B07009_027E","B07009_027M","B07009_028E","B07009_028M","B07009_029E","B07009_029M","B07009_030E","B07009_030M","B07009_031E","B07009_031M","B07009_032E","B07009_032M","B07009_033E","B07009_033M","B07009_034E","B07009_034M","B07009_035E","B07009_035M","B07009_036E","B07009_036M"
"0500000US44003","Kent County, Rhode Island","120853","679","11115","1683","32713","2530","36533","2966","25771","2361","14721","1667","110156","2039","10032","1597","30323","2490","33194","3033","23691","2326","12916","1643","4726","1241","534","304","1344","639","1334","714","1182","449","332","253","4435","1460","350","304","835","438","1864","986","693","460","693","436","1408","772","199","219","211","197","141","177","77","130","780","497","128","202","0","217","0","217","0","217","128","202","0","217"
"0500000US44005","Newport County, Rhode Island","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US44007","Providence County, Rhode Island","435612","544","63196","4856","146232","5366","101179","5642","77636","4856","47369","3380","391050","3643","55007","4884","134282","5237","90257","5230","69902","4466","41602","3184","28682","3020","5957","1324","7733","1582","8523","2007","4115","1247","2354","752","3007","1061","577","549","713","550","260","213","1066","870","391","244","10713","1908","1356","691","3093","1247","1860","737","2129","733","2275","761","2160","894","299","405","411","255","279","306","424","323","747","554"
"0500000US44009","Washington County, Rhode Island","85775","854","4859","1395","20014","2679","23771","2659","21776","2122","15355","2083","78148","1759","4654","1374","18517","2659","22172","2460","18975","2030","13830","1970","3784","1170","73","83","1042","526","732","433","1358","589","579","418","1849","805","82","123","312","307","155","154","652","462","648","400","1566","1043","50","88","60","95","544","499","614","515","298","258","428","364","0","217","83","132","168","215","177","313","0","217"
"0500000US45003","Aiken County, South Carolina","118618","1030","14848","1743","40379","3050","32012","3082","20160","2374","11219","1701","103183","2396","12957","1765","35233","3032","26721","2965","18348","2199","9924","1643","8815","2173","1176","585","3704","1497","2354","845","912","533","669","439","1169","718","64","101","431","413","270","278","110","139","294","408","5280","1723","651","503","878","589","2667","1102","752","619","332","358","171","266","0","211","133","254","0","211","38","67","0","211"
"0500000US45007","Anderson County, South Carolina","136504","701","21825","2633","44968","2679","41330","2644","18928","2167","9453","1523","118773","3171","19269","2253","39215","2804","35940","2871","15983","2022","8366","1479","10015","2239","1996","922","3975","1463","2488","886","1169","677","387","294","3756","1222","440","329","948","715","1631","895","499","374","238","279","3559","1415","120","169","627","373","1271","657","1142","635","399","372","401","274","0","211","203","166","0","211","135","169","63","95"
"0500000US45013","Beaufort County, South Carolina","132688","1294","10728","2043","30182","3116","37190","3350","31295","3113","23293","2578","112784","3330","9429","1977","24285","2530","31398","3305","26259","3010","21413","2574","7955","2009","797","793","2608","850","2936","1050","1377","671","237","214","2107","1082","311","326","962","713","721","604","113","192","0","211","9435","2213","191","243","2327","1348","1801","832","3502","1276","1614","831","407","384","0","211","0","211","334","373","44","74","29","48"
"0500000US45015","Berkeley County, South Carolina","145644","581","16469","2096","42182","3022","50833","3017","23589","2537","12571","1892","124649","3319","14395","1987","36749","3129","43187","3099","19378","2384","10940","1770","7599","2011","1117","709","2485","1097","2989","1222","899","632","109","142","6595","1589","132","109","1616","829","2581","930","1746","718","520","370","5945","1705","527","463","1252","590","1998","1036","1327","617","841","517","856","488","298","337","80","118","78","103","239","213","161","200"
"0500000US45019","Charleston County, South Carolina","285858","993","22112","2626","71911","5054","70454","4988","77105","5689","44276","4121","250816","3670","19502","2527","65951","4798","61370","4789","66990","5407","37003","3643","20102","3049","1616","612","3729","1257","4821","1455","5162","1495","4774","2058","4966","1063","877","489","1142","463","1256","575","1360","586","331","284","9008","2122","117","145","1018","588","2787","1150","3082","1054","2004","698","966","422","0","211","71","122","220","246","511","395","164","202"
"0500000US45031","Darlington County, South Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US45035","Dorchester County, South Carolina","105822","1436","9595","1790","28337","2372","36246","2791","20688","2145","10956","1635","91881","2546","8682","1803","25688","2425","30191","2693","17521","1983","9799","1461","4319","1636","267","279","1217","691","2066","1029","375","301","394","243","4806","1225","460","319","603","449","2422","813","967","609","354","434","3957","1540","122","148","789","653","993","496","1787","959","266","198","859","821","64","106","40","76","574","712","38","64","143","171"
"0500000US45041","Florence County, South Carolina","93308","511","16965","2434","28756","2447","24734","2250","14444","1967","8409","1276","82448","2649","14574","2217","25471","2360","21813","2145","13061","1866","7529","1166","6084","1481","976","753","1554","676","1752","690","1085","493","717","614","3276","1416","1337","708","1014","740","638","411","196","260","91","160","1375","1038","78","117","592","738","531","503","102","159","72","131","125","204","0","211","125","204","0","211","0","211","0","211"
"0500000US45045","Greenville County, South Carolina","344948","408","40858","3323","82091","5258","103129","5635","72138","4028","46732","2803","294539","4703","34680","3220","70294","4564","86927","4827","61917","3966","40721","2568","28772","4114","3511","1277","6497","1740","9135","1886","6288","1602","3341","1095","8019","1905","653","462","2312","1001","3749","1140","720","362","585","433","10352","2128","1946","1003","1634","780","2945","1192","2245","663","1582","635","3266","1294","68","109","1354","948","373","375","968","442","503","437"
"0500000US45047","Greenwood County, South Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US45051","Horry County, South Carolina","246389","1053","23056","2688","85667","4752","81775","3484","37121","3101","18770","2370","216232","3120","20251","2494","76360","4709","70797","3873","33304","3103","15520","2260","16843","2739","1887","845","5071","1342","5597","1421","2621","973","1667","738","1982","905","305","322","509","380","1072","733","49","81","47","80","10583","2003","613","347","3412","1171","4113","1308","945","339","1500","734","749","543","0","211","315","387","196","319","202","243","36","60"
"0500000US45055","Kershaw County, South Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US45057","Lancaster County, South Carolina","66570","651","10321","1774","19975","2239","18146","2708","12071","1930","6057","1138","57679","2620","9240","1632","16810","1905","16469","2747","9949","2053","5211","1178","4455","2016","768","555","2478","1429","310","263","784","819","115","187","1222","699","118","148","508","424","379","346","110","182","107","183","3146","1335","195","282","111","135","988","639","1228","764","624","499","68","111","0","211","68","111","0","211","0","211","0","211"
"0500000US45059","Laurens County, South Carolina","46198","645","8985","1570","16511","1726","13483","1871","4553","1097","2666","753","39553","1560","7699","1415","13996","1590","11969","1839","4275","1085","1614","538","4298","1592","1095","801","1665","787","1190","675","116","167","232","304","1548","640","191","253","493","304","202","188","162","139","500","435","799","452","0","211","357","271","122","165","0","211","320","343","0","211","0","211","0","211","0","211","0","211","0","211"
"0500000US45063","Lexington County, South Carolina","200145","651","21630","2427","59997","3790","57824","2881","39368","2775","21326","2131","175106","3370","17993","2415","52817","3484","49927","2823","35467","2585","18902","1924","12207","2450","1617","782","3766","1372","4269","1204","1409","647","1146","578","7155","1421","916","703","2084","815","1727","645","1653","746","775","403","4123","1321","670","500","931","449","1400","687","693","444","429","519","1554","1315","434","432","399","490","501","472","146","152","74","101"
"0500000US45073","Oconee County, South Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US45075","Orangeburg County, South Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US45077","Pickens County, South Carolina","77709","877","12189","1802","19943","1952","26628","2186","10727","1444","8222","1391","69175","2077","10826","1707","17882","1880","23446","2105","9932","1391","7089","1277","3663","839","823","411","1080","528","867","454","609","403","284","338","3338","1181","317","287","787","394","2005","819","0","211","229","221","1280","648","223","262","164","182","310","241","186","188","397","299","253","325","0","211","30","50","0","211","0","211","223","319"
"0500000US45079","Richland County, South Carolina","258643","1084","23084","2824","61487","4275","77231","3863","57461","3563","39380","3295","216060","4558","18670","2390","51537","4520","62096","3821","48707","3515","35050","2861","25919","3776","2985","1208","6455","2132","9437","1912","4887","1316","2155","692","8333","1732","779","508","1830","594","3549","1249","1463","579","712","470","6932","1510","581","452","1665","800","1920","613","1839","672","927","566","1399","1519","69","128","0","211","229","261","565","723","536","791"
"0500000US45083","Spartanburg County, South Carolina","207051","633","27092","2700","58980","4046","68914","4056","32396","2914","19669","2407","183950","2846","24117","2537","52795","3835","60231","3813","28512","2844","18295","2400","13155","2416","1947","759","4002","1286","4868","1347","1613","688","725","467","5946","1290","651","347","1320","556","2269","705","1220","552","486","281","3779","1088","156","186","863","472","1546","690","1051","637","163","182","221","212","221","212","0","211","0","211","0","211","0","211"
"0500000US45085","Sumter County, South Carolina","71105","521","10747","1724","23530","2246","22905","2107","9027","1569","4896","1105","62991","1505","9954","1640","21434","2367","18628","1978","8433","1528","4542","1117","5684","1467","567","447","1683","677","2952","1210","371","318","111","189","1155","523","217","204","265","174","501","390","102","107","70","86","1128","548","9","20","148","197","768","467","30","57","173","221","147","153","0","211","0","211","56","100","91","109","0","211"
"0500000US45091","York County, South Carolina","177532","1009","17328","2175","43449","3522","55321","2932","41159","3531","20275","2463","152525","3434","15293","2071","39059","3314","47958","3060","33893","3167","16322","1894","13234","2598","815","620","2462","998","4087","1130","3217","1158","2653","1192","3359","1049","87","114","593","461","928","529","1618","769","133","153","7111","1879","711","560","1097","535","2217","845","2003","773","1083","972","1303","626","422","464","238","228","131","123","428","260","84","138"
"0500000US46099","Minnehaha County, South Dakota","124138","986","7300","1384","34946","3010","42855","3019","26474","2688","12563","1569","105814","2483","5798","1084","29260","2941","37295","2958","22310","2551","11151","1422","9700","1691","849","435","2702","838","3485","1083","1975","734","689","400","4365","1345","82","135","1257","729","1342","912","1488","523","196","158","3136","1059","501","508","957","648","733","445","511","429","434","295","1123","999","70","122","770","1020","0","163","190","249","93","146"
"0500000US46103","Pennington County, South Dakota","75516","838","5223","1152","20672","1761","27169","2223","13624","1746","8828","1349","64634","2091","4531","1095","17262","1887","23278","2234","11999","1634","7564","1250","6248","1938","208","169","2385","1029","2093","1113","836","593","726","444","2105","964","78","142","559","437","966","961","418","490","84","116","1568","884","147","194","325","354","735","664","121","202","240","261","961","746","259","246","141","163","97","116","250","351","214","361"
"0500000US47001","Anderson County, Tennessee","54085","634","7281","1647","18661","1775","15432","1668","6782","1054","5929","1200","46633","1699","6103","1523","16039","1708","12599","1720","6376","1081","5516","1082","4088","1168","983","649","1349","559","1527","720","163","156","66","113","2093","926","195","214","849","440","802","591","145","127","102","124","1271","705","0","208","424","377","504","391","98","118","245","316","0","208","0","208","0","208","0","208","0","208","0","208"
"0500000US47009","Blount County, Tennessee","93543","530","10315","2300","33436","2819","28194","2810","13484","1894","8114","1358","87238","1801","9708","2205","31222","2620","26880","2681","12253","1837","7175","1245","3354","1243","458","449","961","464","748","772","889","656","298","199","1322","718","149","138","390","333","403","337","158","185","222","323","1537","782","0","208","818","570","163","188","184","300","372","238","92","131","0","208","45","74","0","208","0","208","47","79"
"0500000US47011","Bradley County, Tennessee","71960","630","9736","1984","24363","2620","22192","2292","8761","1344","6908","1582","62748","2077","8286","1889","21946","2628","19158","2370","7404","1259","5954","1457","5713","1624","1194","693","1479","750","2155","974","561","569","324","288","2345","1008","184","241","389","284","576","413","658","513","538","539","660","484","72","90","202","255","248","278","138","167","0","208","494","450","0","208","347","433","55","93","0","208","92","163"
"0500000US47037","Davidson County, Tennessee","477260","483","45892","4417","106075","5897","126009","5422","129205","5356","70079","4240","393404","6590","40270","4024","89455","5754","103960","5312","102494","4989","57225","4096","51281","5055","4376","1115","12056","2275","14257","2388","14500","2367","6092","1616","11091","2621","567","425","1273","435","3128","1133","3528","1176","2595","1232","18823","2932","608","429","2328","1018","4664","1313","7211","1829","4012","1127","2661","1329","71","110","963","797","0","208","1472","1082","155","135"
"0500000US47059","Greene County, Tennessee","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US47065","Hamilton County, Tennessee","255297","922","21071","2596","74672","4065","76576","4213","55255","3626","27723","2738","231991","2941","18271","2185","68724","3717","70043","4065","50206","3321","24747","2563","13559","2178","2012","1032","3826","1124","3928","887","2582","831","1211","498","2358","683","109","124","381","240","833","488","693","365","342","260","6402","1690","251","204","1631","961","1772","905","1418","546","1330","520","987","652","428","465","110","102","0","208","356","377","93","107"
"0500000US47093","Knox County, Tennessee","309359","742","25599","2696","77970","4048","90265","4621","69754","4033","45771","3420","267589","4039","23900","2496","69236","3850","78009","4474","58829","3721","37615","3018","26306","3375","1301","535","5413","1380","8163","1855","6765","1752","4664","1384","5408","1162","223","273","1652","735","1632","596","1124","456","777","342","8654","2203","164","202","1548","806","2162","911","2345","929","2435","901","1402","766","11","24","121","147","299","226","691","670","280","223"
"0500000US47113","Madison County, Tennessee","64159","1047","7813","1534","23651","2252","16103","2164","9586","1601","7006","1426","57053","1701","7054","1535","21347","2143","14069","1978","8188","1683","6395","1302","4856","1059","621","487","1644","604","1253","591","808","510","530","482","1616","779","138","177","350","251","535","362","534","443","59","81","634","432","0","208","310","323","246","324","56","70","22","38","0","208","0","208","0","208","0","208","0","208","0","208"
"0500000US47119","Maury County, Tennessee","62355","1351","6297","1378","24440","2501","16699","2140","10383","1969","4536","1183","54557","1917","5905","1376","22050","2462","14382","2093","8701","2025","3519","941","3851","1426","144","145","1536","689","1035","453","785","640","351","441","2372","713","248","198","693","434","570","456","427","375","434","361","1564","794","0","208","150","197","712","485","470","397","232","317","11","24","0","208","11","24","0","208","0","208","0","208"
"0500000US47125","Montgomery County, Tennessee","123869","808","10092","1614","32049","3144","46955","2971","21700","2313","13073","1818","95657","3458","8363","1535","26099","2672","34949","3038","15905","2044","10341","1754","12324","2174","782","439","3447","1234","5393","1536","1860","702","842","498","2507","1048","428","347","402","401","775","450","798","460","104","177","11757","2830","442","364","1906","966","5311","1820","2426","945","1672","1061","1624","785","77","168","195","213","527","359","711","497","114","168"
"0500000US47141","Putnam County, Tennessee","49831","457","6784","1180","18695","1794","12587","1653","6900","1374","4865","1139","43091","1667","5965","1126","16126","1610","10719","1578","5893","1335","4388","1103","4015","1234","406","333","1654","703","952","489","526","424","477","397","1428","866","184","227","627","444","617","545","0","208","0","208","1214","590","221","272","288","210","299","310","406","295","0","208","83","126","8","18","0","208","0","208","75","125","0","208"
"0500000US47147","Robertson County, Tennessee","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US47149","Rutherford County, Tennessee","199945","1230","18755","2531","52025","3414","60002","3829","49337","3872","19826","2414","176305","3078","16101","2526","46868","3298","52275","3756","43092","3579","17969","2359","10333","1780","1264","763","2133","798","3018","1019","2923","1032","995","492","8051","2128","1107","680","1498","832","2441","969","2143","791","862","478","4881","1730","283","243","1526","683","2188","1055","884","487","0","208","375","501","0","208","0","208","80","133","295","479","0","208"
"0500000US47155","Sevier County, Tennessee","69189","655","10057","1983","25811","2752","21953","2424","7861","1750","3507","862","61273","2597","8587","1713","23332","2710","19310","2486","6980","1668","3064","865","3517","1595","1130","1087","1309","899","584","348","174","205","320","238","1911","1084","340","316","275","365","772","550","524","799","0","208","2419","1324","0","208","895","699","1218","867","183","195","123","157","69","120","0","208","0","208","69","120","0","208","0","208"
"0500000US47157","Shelby County, Tennessee","614274","516","68079","5159","170387","6516","180761","6860","113316","5739","81731","4931","533838","6386","58697","4982","149173","6523","156297","7019","100111","5734","69560","4624","59484","5458","7809","2073","16466","2827","17886","2506","9561","1779","7762","1957","5919","1763","514","388","1297","809","1819","705","1236","739","1053","723","13527","2772","960","533","3059","1153","4397","1540","2013","841","3098","1022","1506","735","99","118","392","356","362","278","395","344","258","303"
"0500000US47163","Sullivan County, Tennessee","114943","497","16456","1864","40282","2710","30959","2284","16865","2015","10381","1478","100743","2255","14235","1877","34903","2732","26790","2321","15444","1955","9371","1390","7477","1646","1345","643","2391","836","2581","884","724","383","436","313","3585","1154","343","336","1642","819","966","484","450","328","184","167","2770","809","422","263","1130","561","622","432","247","208","349","215","368","252","111","183","216","195","0","208","0","208","41","68"
"0500000US47165","Sumner County, Tennessee","126117","817","12217","2121","37163","3242","41290","3262","23788","2610","11659","1437","107936","2802","10325","1972","33069","3226","35415","2779","19070","2484","10057","1415","8239","1828","995","599","2669","966","2887","991","1482","658","206","168","5030","1527","761","554","823","414","1349","689","1392","661","705","405","4312","1621","115","120","444","308","1595","1285","1467","734","691","509","600","510","21","46","158","154","44","74","377","490","0","208"
"0500000US47179","Washington County, Tennessee","88485","1014","8923","1401","25609","2782","24841","2577","16850","2284","12262","1696","75430","2350","8024","1294","22621","2771","19831","2176","14871","2313","10083","1641","7664","1975","462","271","1573","723","3674","1256","1210","1104","745","416","2057","865","281","324","779","522","578","487","370","399","49","85","2564","1169","59","105","539","516","721","467","287","253","958","658","770","468","97","115","97","171","37","60","112","151","427","342"
"0500000US47187","Williamson County, Tennessee","147247","734","6842","1855","19962","2329","32018","3082","53174","3051","35251","2693","126270","3035","5769","1725","17935","2244","26178","2999","46983","2832","29405","2697","5289","1133","498","497","356","279","1290","557","1654","607","1491","673","9214","2401","160","230","1201","604","2529","1421","2780","1573","2544","847","6387","2189","415","464","470","455","2021","1212","1706","798","1775","897","87","114","0","208","0","208","0","208","51","84","36","76"
"0500000US47189","Wilson County, Tennessee","93608","703","6679","1432","27641","2671","29518","2541","21665","2993","8105","1571","83534","2510","5714","1393","25069","2690","26022","2638","19787","2958","6942","1446","4301","1785","549","447","1168","622","1602","858","785","627","197","241","3159","1307","416","369","648","426","609","528","795","533","691","481","2457","1129","0","208","723","624","1285","680","174","184","275","295","157","220","0","208","33","58","0","208","124","212","0","208"
"0500000US48005","Angelina County, Texas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US48021","Bastrop County, Texas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US48027","Bell County, Texas","210326","832","17005","2287","52164","4080","84500","4183","37082","3165","19575","2448","165796","4197","14414","2160","43346","4111","65171","3740","27638","2905","15227","2194","25291","3733","1787","685","5276","1438","10370","1957","5138","1684","2720","973","7402","1917","367","296","1863","718","3301","1277","1654","938","217","198","9069","2351","407","336","1585","758","3904","1540","1983","718","1190","598","2768","1257","30","60","94","130","1754","1227","669","391","221","196"
"0500000US48029","Bexar County, Texas","1249712","765","191348","8988","322164","10019","388922","10249","218312","7702","128966","5712","1075593","8984","172518","8896","283196","9725","328679","9428","183176","7058","108024","5850","117670","7305","14510","2491","29025","3489","42150","4868","20895","2474","11090","1981","22505","3487","2370","685","4710","1329","6242","1850","4773","1171","4410","1506","24778","3582","932","484","3541","1170","9771","2273","6493","1399","4041","1156","9166","2027","1018","593","1692","1122","2080","825","2975","1159","1401","684"
"0500000US48037","Bowie County, Texas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US48039","Brazoria County, Texas","236616","2081","27614","3166","54362","4239","78082","5247","48297","4245","28261","4083","206435","4889","24391","3213","47554","3587","67106","4678","41641","3923","25743","3959","12240","3045","787","597","3292","1313","4638","1810","2436","1077","1087","1044","12184","3083","1713","724","2596","909","4883","2290","1744","927","1248","1181","4581","2152","723","544","789","521","759","634","2127","1423","183","240","1176","673","0","225","131","149","696","581","349","427","0","225"
"0500000US48041","Brazos County, Texas","117763","1118","16147","2663","22849","2713","30607","2983","26793","2624","21367","2159","95959","3477","13486","2428","18522","2352","25430","3302","20424","2543","18097","2065","12985","2550","2103","879","2822","1324","2907","918","3587","1293","1566","615","5923","1952","558","456","942","513","1775","1125","1686","919","962","622","1612","832","0","225","480","387","495","378","361","340","276","247","1284","553","0","225","83","122","0","225","735","444","466","342"
"0500000US48061","Cameron County, Texas","248391","785","82124","4451","65046","5097","56235","3944","31918","3784","13068","1820","232987","2925","77282","4205","61951","4994","52604","4019","29127","3716","12023","1740","10296","2469","3709","1718","2146","715","2180","811","2001","900","260","248","3414","1264","653","471","545","377","841","534","687","481","688","446","1133","751","374","622","278","214","428","321","0","225","53","91","561","313","106","127","126","145","182","193","103","130","44","72"
"0500000US48085","Collin County, Texas","635534","312","39316","4747","92895","6479","173136","6446","211777","7160","118410","5612","540737","6411","32334","4431","79421","6827","148508","6742","180719","6651","99755","5415","41000","4590","2825","1132","7914","2822","10932","2299","11759","1961","7570","1594","28922","3933","1821","812","3239","1051","8193","1955","10405","2405","5264","1595","17370","3079","389","292","1624","607","4313","1314","6076","1607","4968","1267","7505","1713","1947","925","697","442","1190","593","2818","1067","853","517"
"0500000US48091","Comal County, Texas","97919","815","5430","1358","23778","2507","31160","2814","24661","2271","12890","1537","84210","2422","4390","1236","20576","2426","27445","2606","20450","1990","11349","1515","4059","1139","366","327","995","555","1235","649","1183","751","280","346","6384","1915","349","394","1274","848","1897","766","2076","940","788","513","2566","1261","325","513","659","560","520","566","761","492","301","343","700","506","0","225","274","302","63","102","191","203","172","208"
"0500000US48099","Coryell County, Texas","48139","783","4982","959","13556","1700","21471","1654","5680","1101","2450","754","38711","1614","4243","893","11291","1569","17368","1629","4012","943","1797","617","1342","751","169","181","314","307","670","418","189","245","0","225","4427","1547","541","358","879","445","1767","852","765","524","475","437","2894","824","29","58","830","614","1325","675","532","422","178","222","765","430","0","225","242","238","341","262","182","199","0","225"
"0500000US48113","Dallas County, Texas","1676011","451","344775","10937","391895","11148","427055","11253","327992","7589","184294","7441","1424315","9930","301856","10038","345762","10045","360227","10711","267357","7855","149113","6343","156374","8798","31720","3634","32605","4135","42143","4023","32041","3194","17865","2325","45077","4765","4705","1839","6312","1372","14966","2248","12808","2239","6286","1406","33853","4361","2786","1187","4713","1743","7305","1653","10849","2126","8200","1550","16392","2637","3708","1372","2503","864","2414","1108","4937","1670","2830","921"
"0500000US48121","Denton County, Texas","547898","526","39630","4059","92964","5404","162675","7018","166793","6249","85836","4825","455516","6458","31910","3395","77348","4796","135367","6507","139251","6006","71640","4379","37007","4167","3544","1514","6968","1796","12927","2314","9123","1828","4445","1342","36066","3986","2214","954","6173","1551","10437","2160","11365","2764","5877","1382","14039","2712","791","469","2043","1284","3230","1029","5152","1380","2823","1240","5270","1751","1171","745","432","482","714","578","1902","1232","1051","557"
"0500000US48135","Ector County, Texas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US48139","Ellis County, Texas","111660","784","15616","2134","34047","2716","37275","2902","17351","2246","7371","1233","101491","2137","14601","2216","30198","2547","34241","2991","15600","2058","6851","1185","5746","1676","856","548","2397","1026","1350","641","725","548","418","287","3696","1249","145","163","1204","562","1364","698","906","464","77","139","678","475","14","26","199","220","320","365","120","157","25","43","49","88","0","225","49","88","0","225","0","225","0","225"
"0500000US48141","El Paso County, Texas","514729","425","110859","6094","124109","6803","161922","6950","77102","5439","40737","3799","444707","6826","99123","6013","109328","6238","136565","6160","66846","5074","32845","3251","47279","5963","10186","2524","10461","2269","17430","3211","5681","1416","3521","1191","4842","1578","419","214","868","522","1773","1030","888","664","894","493","14484","2433","429","291","2951","1042","5207","1468","2548","892","3349","1231","3417","1143","702","498","501","448","947","514","1139","552","128","157"
"0500000US48157","Fort Bend County, Texas","489890","*****","49192","4574","83009","7272","128941","8331","139460","7720","89288","6674","426609","6740","43142","4284","68858","6609","113341","7910","121634","7138","79634","6557","26722","5043","2433","1361","6140","1868","7832","2560","6252","1659","4065","1662","21646","3769","2595","1327","5692","1910","5550","1704","4829","1438","2980","1172","6943","1911","234","254","1272","1005","1243","660","2536","887","1658","857","7970","3799","788","541","1047","656","975","646","4209","3597","951","469"
"0500000US48167","Galveston County, Texas","224926","545","23321","2955","60775","3463","70678","4308","45045","3229","25107","3310","189187","4756","19495","2825","51431","3762","59103","3999","36944","2823","22214","3061","19869","3308","2455","905","4651","1071","7297","1948","4180","1560","1286","707","10248","2692","939","572","2884","1501","2503","888","2801","1478","1121","834","4490","1862","195","218","1338","1114","1726","1188","1039","655","192","183","1132","938","237","361","471","619","49","81","81","96","294","299"
"0500000US48181","Grayson County, Texas","88606","880","9997","1548","26311","2205","34630","2854","12095","1800","5573","1137","76963","1989","8852","1654","22866","2132","29737","2746","10373","1644","5135","1099","6610","1617","391","362","2218","902","2976","1069","816","489","209","225","3769","1189","676","486","886","494","1536","636","505","344","166","167","1084","595","78","85","266","238","320","302","357","325","63","101","180","247","0","225","75","135","61","103","44","73","0","225"
"0500000US48183","Gregg County, Texas","80114","857","12154","2274","22404","2758","30669","2057","10641","1666","4246","1218","66112","2706","10007","2293","17670","2266","26500","2173","8435","1450","3500","1041","6872","1900","1268","687","2468","1364","1921","811","1120","629","95","154","5614","1687","828","532","1806","935","1781","712","864","661","335","292","1163","851","51","100","460","435","467","699","185","216","0","225","353","407","0","225","0","225","0","225","37","64","316","405"
