"GEO_ID","NAME","B07009_001E","B07009_001M","B07009_002E","B07009_002M","B07009_003E","B07009_003M","B07009_004E","B07009_004M","B07009_005E","B07009_005M","B07009_006E","B07009_006M","B07009_007E","B07009_007M","B07009_008E","B07009_008M","B07009_009E","B07009_009M","B07009_010E","B07009_010M","B07009_011E","B07009_011M","B07009_012E","B07009_012M","B07009_013E","B07009_013M","B07009_014E","B07009_014M","B07009_015E","B07009_015M","B07009_016E","B07009_016M","B07009_017E","B07009_017M","B07009_018E","B07009_018M","B07009_019E","B07009_019M","B07009_020E","B07009_020M","B07009_021E","B07009_021M","B07009_022E","B07009_022M","B07009_023E","B07009_023M","B07009_024E","B07009_024M","B07009_025E","B07009_025M","B07009_026E","B07009_026M","B07009_027E","B07009_027M","B07009_028E","B07009_028M","B07009_029E","B07009_029M","B07009_030E","B07009_030M","B07009_031E","B07009_031M","B07009_032E","B07009_032M","B07009_033E","B07009_033M","B07009_034E","B07009_034M","B07009_035E","B07009_035M","B07009_036E","B07009_036M"
"0500000US24021","Frederick County, Maryland","164841","1080","12386","2009","39214","3112","47415","2995","38896","2519","26930","2203","148845","2394","11121","1895","36424","2905","42834","2930","34911","2433","23555","2053","7314","1313","484","480","1474","472","2308","940","2067","730","981","508","5418","1339","301","297","972","514","1617","583","1036","506","1492","680","2237","793","294","282","166","202","368","262","780","394","629","349","1027","644","186","233","178","212","288","345","102","177","273","179"
"0500000US24025","Harford County, Maryland","170935","1000","11146","1743","46809","2655","55179","2884","35032","2399","22769","2214","155596","2539","9967","1652","43050","2795","50154","3022","31679","2431","20746","2120","7173","1571","380","252","1968","656","2612","1021","1596","651","617","386","4697","1349","398","357","952","407","1586","831","872","488","889","556","2727","831","195","186","712","353","757","402","626","360","437","289","742","440","206","241","127","157","70","113","259","284","80","105"
"0500000US24027","Howard County, Maryland","207600","815","9331","1891","30713","2901","43150","3199","61065","3634","63341","3405","181672","3468","8709","1816","26704","2818","38623","3235","52803","3497","54833","3224","11857","2533","312","337","2164","1148","2791","1299","3051","922","3539","969","7119","1523","197","202","903","580","924","433","2876","957","2219","799","5567","1529","113","181","439","337","627","448","1963","899","2425","1106","1385","612","0","193","503","455","185","163","372","299","325","289"
"0500000US24031","Montgomery County, Maryland","707146","510","64528","5082","92814","4970","136377","5657","189721","5877","223706","6277","610570","5854","55518","5062","77372","4615","119274","5170","162245","5893","196161","5904","54028","4421","6583","1739","10133","2191","10433","1682","13241","1838","13638","2017","9425","2050","614","374","2176","1060","2413","840","2518","946","1704","676","22486","2883","1195","701","1447","504","3140","1127","8339","1574","8365","1603","10637","2192","618","378","1686","767","1117","486","3378","1156","3838","1107"
"0500000US24033","Prince George's County, Maryland","602567","310","87293","4726","157527","5931","170961","5775","109258","5329","77528","4053","524107","5104","74689","4479","136936","6008","148367","5397","96225","5636","67890","4035","45255","4247","7456","1837","12453","2119","15070","2165","6289","1199","3987","1069","9601","2014","1911","855","2642","889","2141","671","1845","714","1062","528","18802","2370","1749","1015","4695","1103","4745","1279","3796","994","3817","1142","4802","1338","1488","755","801","483","638","363","1103","643","772","453"
"0500000US24037","St. Mary's County, Maryland","72686","784","5845","1414","23140","1910","22683","1899","10852","1538","10166","1754","61998","2493","3895","1014","21559","1979","18439","2077","8951","1423","9154","1616","5473","1962","1345","815","752","506","1901","982","944","572","531","408","1675","1065","44","55","339","473","968","637","324","384","0","193","2395","887","561","527","193","243","774","571","386","278","481","321","1145","779","0","193","297","342","601","583","247","293","0","193"
"0500000US24043","Washington County, Maryland","103483","739","13615","1524","39001","3037","29955","2473","12490","1622","8422","1601","90550","2098","10672","1442","34682","2955","26609","2563","11233","1462","7354","1413","7263","1516","1700","726","3055","880","1545","533","525","377","438","356","2688","879","803","462","714","363","862","442","75","91","234","384","2861","1285","404","399","522","511","939","601","600","433","396","264","121","153","36","83","28","66","0","193","57","96","0","193"
"0500000US24045","Wicomico County, Maryland","62981","570","5992","1634","20612","2032","18134","1881","9867","1580","8376","1288","55267","1629","5119","1633","18477","2010","14999","1905","9232","1560","7440","1151","3776","1309","158","160","1517","799","1268","739","395","316","438","342","2211","891","158","190","333","249","1426","706","26","43","268","327","1625","769","510","345","285","295","441","387","214","236","175","256","102","140","47","92","0","193","0","193","0","193","55","98"
"0500000US24510","Baltimore city, Maryland","423249","478","66212","3790","133996","5140","95956","4787","65113","3872","61972","2864","357850","4727","55762","3704","117217","5163","81782","4286","53003","3543","50086","2901","41489","3784","7624","1798","12892","2018","10038","1604","5462","1122","5473","1068","12433","1992","1386","573","2462","991","2968","879","3220","858","2397","854","8812","1583","502","341","1274","517","998","430","2933","969","3105","828","2665","1033","938","687","151","155","170","147","495","306","911","534"
"0500000US25001","Barnstable County, Massachusetts","165103","792","6011","1005","37929","2871","47972","3066","41287","2859","31904","2608","151119","2560","5554","986","34726","2611","43674","3008","37675","2646","29490","2522","7451","1751","455","262","2051","932","2260","775","1782","846","903","374","3328","1099","2","4","574","394","1032","470","750","352","970","637","2283","1104","0","198","162","170","889","600","922","601","310","202","922","474","0","198","416","338","117","138","158","193","231","206"
"0500000US25003","Berkshire County, Massachusetts","92753","710","8493","1804","29018","2119","26395","2341","16002","1515","12845","1456","83548","1687","7221","1718","26070","2099","24175","2222","14373","1546","11709","1277","6691","1473","946","505","2534","901","1688","642","1026","448","497","444","677","347","180","181","276","242","167","147","54","68","0","198","1571","594","94","168","138","113","319","274","403","267","617","343","266","301","52","94","0","198","46","58","146","284","22","43"
"0500000US25005","Bristol County, Massachusetts","383521","583","67057","4110","118699","5349","99038","4209","63624","3701","35103","2624","343257","3629","58749","3945","105289","5147","89364","4024","57567","3426","32288","2577","26914","3330","6815","1477","8930","1729","6169","1310","3468","1118","1532","678","7532","1657","504","331","2895","948","2559","887","1028","541","546","381","4103","1296","501","471","1051","617","704","330","1314","590","533","318","1715","772","488","359","534","432","242","196","247","233","204","206"
"0500000US25009","Essex County, Massachusetts","527425","713","57319","3480","131555","5740","133220","4635","122465","5409","82866","3853","472843","4980","51349","3467","118092","5332","120085","4531","109894","5223","73423","3568","34135","3779","3760","1006","9474","2328","7975","1499","7907","1616","5019","1170","9104","1896","866","487","2022","927","1748","743","2483","797","1985","718","8614","2060","714","490","1141","470","2616","1271","2060","829","2083","990","2729","785","630","327","826","557","796","345","121","145","356","234"
"0500000US25011","Franklin County, Massachusetts","52477","265","4481","927","14095","1297","15076","1330","9298","1107","9527","1241","47148","1115","4086","908","12739","1125","13398","1229","8251","1170","8674","1137","3001","984","56","103","954","621","1096","443","357","272","538","373","1263","504","194","145","109","113","507","292","249","235","204","174","923","456","25","46","293","207","75","65","428","288","102","112","142","183","120","181","0","198","0","198","13","26","9","17"
"0500000US25013","Hampden County, Massachusetts","311505","389","49009","3573","88044","4511","88620","3925","48683","3528","37149","3345","274699","4009","41867","3457","77957","4316","76447","3905","44661","3414","33767","3013","25631","3601","5949","1350","7006","1568","8184","2037","2389","904","2103","1098","4610","1087","384","251","1334","601","1790","743","565","329","537","387","4778","1300","378","443","1415","707","1676","744","687","550","622","427","1787","722","431","352","332","232","523","336","381","312","120","161"
"0500000US25015","Hampshire County, Massachusetts","98718","1100","7356","1546","23731","2455","25698","2182","21073","2117","20860","2027","88273","2209","6214","1414","21482","2493","23689","2101","18615","2116","18273","1863","4641","1169","576","536","1010","616","802","552","879","444","1374","680","3538","1262","261","209","1197","699","832","498","558","322","690","470","1369","584","0","198","42","67","246","225","716","414","365","259","897","523","305","347","0","198","129","210","305","264","158","187"
"0500000US25017","Middlesex County, Massachusetts","1094885","479","84603","4755","227660","7189","209562","6667","291388","7321","281672","7600","955499","6680","76278","4727","200129","6378","188119","6386","248286","7025","242687","7648","78246","5421","5769","1126","17950","3417","13337","1928","22835","2939","18355","2785","24777","2501","1332","481","5305","1283","2832","833","8201","1407","7107","1436","23539","2683","651","502","1435","686","3940","1390","8098","1414","9415","1406","12824","2248","573","380","2841","1020","1334","468","3968","1237","4108","1272"
"0500000US25021","Norfolk County, Massachusetts","481301","636","28378","2602","98454","4180","104710","4485","138784","5264","110975","4540","433620","4715","25826","2510","90494","3821","94803","4420","124040","4956","98457","4370","18788","2894","900","406","2599","821","5100","1394","5270","1083","4919","1208","17878","3205","970","509","3686","1813","3799","1329","5666","1530","3757","1095","6712","1607","321","271","882","438","786","407","2769","1191","1954","664","4303","1118","361","416","793","460","222","203","1039","442","1888","811"
"0500000US25023","Plymouth County, Massachusetts","349464","793","27093","2593","100413","5367","102947","4506","74655","3781","44356","3294","309885","4344","22580","2245","86773","4921","93651","4520","66502","3628","40379","3198","20697","2719","3103","976","7152","1783","4686","1229","3946","1197","1810","667","10643","2275","651","355","3778","1579","2465","822","2778","1015","971","464","5617","1786","203","248","1309","932","1872","670","1153","456","1080","597","2622","1419","556","564","1401","1191","273","279","276","366","116","195"
"0500000US25025","Suffolk County, Massachusetts","523125","496","84368","4774","120189","5324","97356","4314","122477","5131","98735","5407","439087","5139","72223","4968","107014","4617","85496","3873","95878","5068","78476","5184","44599","4351","7934","1703","8865","1932","7538","1637","12477","2164","7785","1377","15534","2114","1676","569","2261","806","1905","727","5347","1073","4345","958","14358","1588","220","232","1076","468","1509","774","5653","981","5900","1219","9547","2032","2315","929","973","684","908","510","3122","1205","2229","939"
"0500000US25027","Worcester County, Massachusetts","554043","174","55032","4509","166035","6243","141502","5008","123027","5626","68447","3733","495534","4554","47397","4364","149362","5704","125785","5013","110276","5262","62714","3611","37748","3963","5477","1547","11519","2311","10215","1986","7401","1613","3136","693","11399","2286","1272","552","3000","820","3206","1077","2956","1092","965","453","6157","1524","679","555","1104","539","1893","921","1770","713","711","409","3205","1181","207","200","1050","506","403","273","624","380","921","828"
"0500000US26005","Allegan County, Michigan","76882","557","6753","1067","30838","1786","21906","1610","11943","1467","5442","1000","68840","1561","5692","995","27717","1895","20000","1511","10649","1392","4782","938","4041","1288","460","414","1945","655","747","498","548","386","341","346","3132","821","601","365","942","488","936","537","435","296","218","186","792","382","0","165","177","130","223","247","291","241","101","119","77","90","0","165","57","82","0","165","20","32","0","165"
"0500000US26017","Bay County, Michigan","75869","374","9674","1429","26464","1831","25444","1775","9875","1377","4412","888","67485","1656","8110","1513","24417","1803","22573","1824","8271","1300","4114","881","6241","1621","1115","572","1535","685","2391","941","902","406","298","271","1448","659","236","272","370","291","408","311","434","257","0","165","535","354","121","117","128","162","72","88","214","256","0","165","160","171","92","109","14","24","0","165","54","89","0","165"
"0500000US26021","Berrien County, Michigan","107209","647","11033","1483","31600","1786","35718","2429","17145","1583","11713","1303","94134","1927","9234","1345","27587","1899","32307","2054","14710","1285","10296","1176","7614","1531","1404","693","2450","861","2640","869","596","312","524","334","1095","499","130","143","245","170","378","307","182","173","160","156","3895","1107","265","234","1318","644","393","260","1215","573","704","409","471","504","0","165","0","165","0","165","442","499","29","50"
"0500000US26025","Calhoun County, Michigan","91215","817","9156","1486","32361","1828","30843","1728","13221","1414","5634","958","77989","2391","7818","1210","27984","1958","25873","1709","11204","1299","5110","911","8762","1646","937","981","2992","709","3427","715","1207","589","199","161","2854","790","342","250","894","367","1093","545","359","242","166","146","1403","723","59","69","491","333","361","262","451","516","41","66","207","315","0","165","0","165","89","137","0","165","118","182"
"0500000US26037","Clinton County, Michigan","51312","561","3271","703","13707","1477","18301","1623","10344","1140","5689","908","45955","1169","3055","668","12917","1405","15921","1689","9010","1104","5052","835","1848","550","12","21","343","278","866","384","586","298","41","67","3289","1033","177","163","447","269","1490","539","656","475","519","404","110","112","9","22","0","165","24","43","0","165","77","103","110","88","18","31","0","165","0","165","92","85","0","165"
"0500000US26045","Eaton County, Michigan","75415","682","5556","1010","22563","1766","29189","1858","12663","1425","5444","870","67213","1534","4639","940","20237","1558","26118","2116","11530","1401","4689","808","2741","774","260","190","954","443","970","421","288","199","269","247","4648","1188","533","384","1267","453","1905","784","728","323","215","167","650","331","124","193","105","111","128","104","117","141","176","176","163","213","0","165","0","165","68","88","0","165","95","161"
"0500000US26049","Genesee County, Michigan","278165","648","29257","2318","87220","3934","105307","3554","35923","2707","20458","2373","245466","3821","24846","2064","75450","3651","93797","3875","32461","2511","18912","2329","23116","3237","3218","950","8850","2162","8209","1840","2080","815","759","372","5939","1569","475","340","1794","716","2257","857","786","447","627","353","3449","1242","649","422","1067","819","988","526","596","342","149","130","195","142","69","63","59","68","56","101","0","165","11","26"
"0500000US26055","Grand Traverse County, Michigan","64997","682","3561","877","16584","1781","23019","1476","13576","1524","8257","1598","55363","1825","2531","753","13983","1695","19341","1319","12111","1542","7397","1488","5109","1486","734","401","1436","642","2123","930","572","427","244","257","2782","782","104","117","591","310","1268","466","523","299","296","248","1509","687","192","194","463","364","287","305","247","173","320","304","234","245","0","165","111","190","0","165","123","159","0","165"
"0500000US26065","Ingham County, Michigan","168487","642","12849","1844","35674","2768","58186","3123","31961","2162","29817","2300","141013","2945","10575","1619","29941","2855","48738","2922","26140","2171","25619","2255","14915","2021","1469","774","3317","843","5215","1435","3194","925","1720","629","8402","1596","755","437","1886","644","3116","872","1714","658","931","544","3303","1036","50","83","530","321","950","571","837","466","936","570","854","434","0","165","0","165","167","193","76","109","611","359"
"0500000US26073","Isabella County, Michigan","36651","605","3031","670","11643","943","11657","1048","6124","885","4196","720","31816","862","2543","611","10599","958","9449","926","5682","884","3543","667","2401","693","217","240","593","278","1213","515","120","125","258","188","1635","525","181","149","363","232","774","355","140","162","177","172","386","195","45","58","45","52","132","113","111","102","53","62","413","255","45","52","43","72","89","131","71","122","165","170"
"0500000US26075","Jackson County, Michigan","109955","577","11192","1681","37826","2839","38505","2678","15987","1847","6445","1279","95711","2114","9312","1445","34271","2856","33291","2490","13343","1745","5494","1167","8756","1674","1457","777","1877","627","3592","1006","1429","532","401","264","3884","1069","288","156","1525","711","1262","475","685","471","124","114","1313","817","64","83","153","141","351","318","530","498","215","148","291","350","71","87","0","165","9","18","0","165","211","341"
"0500000US26077","Kalamazoo County, Michigan","160210","783","11470","1965","36275","2530","56373","2983","33952","2146","22140","2340","133823","3224","9423","1803","30602","2398","46094","2738","28046","2246","19658","2072","16146","2180","653","347","3128","864","7697","1598","3558","1099","1110","536","6092","1943","740","490","1497","1011","1429","687","1788","783","638","440","3303","1420","554","557","1048","848","1042","851","369","226","290","233","846","526","100","167","0","165","111","146","191","195","444","456"
"0500000US26081","Kent County, Michigan","408837","567","44599","3674","103636","3962","122992","4796","87901","4190","49709","3554","345335","4419","37628","3505","87156","3513","102988","4760","74324","3785","43239","3264","42344","3773","5342","1120","12719","2138","12991","2311","7912","1476","3380","941","12122","2183","1066","532","2713","1049","4264","1093","2736","909","1343","774","7259","1669","143","203","835","508","2082","720","2727","849","1472","768","1777","963","420","364","213","228","667","697","202","178","275","276"
"0500000US26087","Lapeer County, Michigan","61070","565","6079","993","21782","1744","22467","1470","6917","1141","3825","809","55943","1344","5254","890","20372","1823","20122","1428","6542","1093","3653","812","2355","877","314","303","656","320","1054","510","231","237","100","104","2100","693","345","266","520","231","1060","524","144","119","31","53","551","413","166","197","172","225","172","160","0","165","41","69","121","140","0","165","62","83","59","78","0","165","0","165"
"0500000US26091","Lenawee County, Michigan","67507","490","6552","1056","24350","1511","22935","1581","9108","1245","4562","869","61361","1208","5584","951","22666","1527","20736","1611","8070","1118","4305","825","4226","1051","574","434","1266","452","1509","592","792","389","85","99","1216","484","303","376","305","179","365","217","71","123","172","145","656","368","91","117","88","86","325","237","152","235","0","165","48","63","0","165","25","52","0","165","23","39","0","165"
"0500000US26093","Livingston County, Michigan","128433","534","5896","1053","34574","2117","45985","2284","28193","1859","13785","1639","117913","1504","5314","1001","32017","2101","42315","2249","25760","1829","12507","1391","4831","1108","256","190","1304","507","2015","576","841","392","415","261","4652","949","299","264","1012","396","1555","554","1203","477","583","515","933","446","27","44","184","150","100","148","342","287","280","230","104","120","0","165","57","96","0","165","47","77","0","165"
"0500000US26099","Macomb County, Michigan","597214","613","63894","3949","181966","6466","208693","5417","92167","4853","50494","3370","535088","4503","56254","3403","164231","6234","186339","5657","83346","4761","44918","3341","35960","3184","4511","1134","10727","1584","14374","2310","3921","839","2427","697","20073","2729","2081","702","5878","1540","6452","1227","3772","1106","1890","731","4150","1111","746","549","864","505","1126","535","533","424","881","457","1943","652","302","273","266","190","402","266","595","379","378","249"
"0500000US26103","Marquette County, Michigan","44793","335","1774","477","14248","1267","16404","1161","7681","974","4686","901","39648","959","1482","412","12656","1137","14392","1259","6757","927","4361","905","2272","690","226","206","726","364","695","282","433","214","192","166","1256","538","17","38","337","226","721","420","181","166","0","165","1564","648","49","60","529","417","543","242","310","304","133","162","53","92","0","165","0","165","53","92","0","165","0","165"
"0500000US26111","Midland County, Michigan","57536","439","3480","753","17431","1389","19515","1682","10101","1242","7009","1020","52750","1127","2932","752","16635","1459","17351","1638","9426","1162","6406","1004","2640","789","127","112","431","282","1528","721","408","325","146","171","1494","678","421","300","331","244","394","349","113","105","235","184","400","308","0","165","34","58","150","157","87","108","129","185","252","313","0","165","0","165","92","148","67","113","93","155"
"0500000US26115","Monroe County, Michigan","103772","578","10571","1340","37384","2264","37913","2211","10808","1721","7096","1054","94839","1660","9783","1286","33825","2139","34816","2242","9902","1683","6513","1053","5095","1315","221","151","2143","824","1936","691","358","233","437","304","1928","785","295","242","743","479","573","321","173","239","144","156","1895","758","272","289","673","421","573","375","375","300","2","4","15","25","0","165","0","165","15","25","0","165","0","165"
"0500000US26121","Muskegon County, Michigan","115057","546","12179","1694","41281","2324","40461","2446","14219","1659","6917","1069","97276","2141","9484","1371","33930","2040","34852","2371","12727","1620","6283","994","11723","1854","2109","1051","4552","1244","4076","951","533","300","453","248","5090","1226","482","286","2514","876","1321","500","617","325","156","178","706","400","104","100","270","185","142","152","190","148","0","165","262","212","0","165","15","25","70","86","152","189","25","42"
"0500000US26125","Oakland County, Michigan","862400","183","55543","3575","169862","5087","250446","5633","214976","5846","171573","4878","756688","5405","48135","3186","151172","4781","219417","5657","186407","5239","151557","4531","59188","4064","4310","1206","11890","2003","18920","2370","13872","1669","10196","1734","26401","3326","1994","673","5111","1187","8402","1586","7525","1523","3369","883","13372","2203","297","229","1111","501","2631","946","4565","1155","4768","1355","6751","1395","807","392","578","367","1076","576","2607","732","1683","577"
"0500000US26139","Ottawa County, Michigan","169189","962","12813","1877","49878","3217","51515","2811","35900","2237","19083","1724","152969","2669","11483","1858","45160","3041","46765","2905","32358","2157","17203","1601","9162","1687","984","730","2479","778","2788","866","2106","749","805","398","4612","1424","182","141","2083","872","1279","615","643","311","425","285","2120","1021","120","177","114","144","683","494","659","394","544","705","326","428","44","74","42","69","0","165","134","217","106","170"
"0500000US26145","Saginaw County, Michigan","132077","247","14064","1623","44655","2114","44081","2109","20229","1998","9048","1258","118888","1983","11910","1578","40355","2297","40403","2105","18100","1884","8120","1282","8467","1735","1540","659","2980","960","2648","879","965","394","334","282","3465","1164","495","285","1079","475","611","313","940","862","340","256","990","582","119","119","241","193","253","257","123","139","254","386","267","242","0","165","0","165","166","196","101","115","0","165"
