"GEO_ID","NAME","B07009_001E","B07009_001M","B07009_002E","B07009_002M","B07009_003E","B07009_003M","B07009_004E","B07009_004M","B07009_005E","B07009_005M","B07009_006E","B07009_006M","B07009_007E","B07009_007M","B07009_008E","B07009_008M","B07009_009E","B07009_009M","B07009_010E","B07009_010M","B07009_011E","B07009_011M","B07009_012E","B07009_012M","B07009_013E","B07009_013M","B07009_014E","B07009_014M","B07009_015E","B07009_015M","B07009_016E","B07009_016M","B07009_017E","B07009_017M","B07009_018E","B07009_018M","B07009_019E","B07009_019M","B07009_020E","B07009_020M","B07009_021E","B07009_021M","B07009_022E","B07009_022M","B07009_023E","B07009_023M","B07009_024E","B07009_024M","B07009_025E","B07009_025M","B07009_026E","B07009_026M","B07009_027E","B07009_027M","B07009_028E","B07009_028M","B07009_029E","B07009_029M","B07009_030E","B07009_030M","B07009_031E","B07009_031M","B07009_032E","B07009_032M","B07009_033E","B07009_033M","B07009_034E","B07009_034M","B07009_035E","B07009_035M","B07009_036E","B07009_036M"
"0500000US28075","Lauderdale County, Mississippi","52142","353","7315","1250","15748","1887","19277","1843","6596","1256","3206","795","47096","1198","6540","1198","14499","1735","17201","1930","5982","1142","2874","737","2390","838","365","286","456","327","1293","732","132","145","144","134","1480","610","351","277","457","442","503","396","139","174","30","55","1176","723","59","79","336","312","280","240","343","403","158","208","0","198","0","198","0","198","0","198","0","198","0","198"
"0500000US28081","Lee County, Mississippi","54929","523","9424","1594","15986","1629","17232","1720","7693","1371","4594","939","50007","1020","8458","1654","14627","1529","15752","1631","6881","1292","4289","926","1762","630","258","217","633","420","473","287","398","314","0","198","2187","916","430","386","558","349","823","568","297","333","79","131","795","432","278","257","104","115","184","182","78","101","151","137","178","194","0","198","64","84","0","198","39","66","75","134"
"0500000US28089","Madison County, Mississippi","63190","732","6277","1192","10472","1571","15781","2159","17651","1771","13009","2083","55723","1925","6137","1172","9367","1571","14170","2104","14913","1865","11136","2013","4354","1359","33","67","685","483","1163","659","1682","954","791","411","1549","605","8","17","285","199","341","228","573","337","342","248","1360","811","46","64","135","117","46","65","433","518","700","531","204","188","53","85","0","198","61","99","50","85","40","68"
"0500000US28121","Rankin County, Mississippi","98074","650","9921","1628","30474","2517","26888","2691","19406","2304","11385","2268","83614","2752","8190","1456","26760","2368","23107","2479","16933","2283","8624","1846","7593","2238","983","616","2019","1083","1334","678","1524","839","1733","1238","4848","1409","748","337","1259","611","1776","797","684","480","381","370","1878","786","0","198","391","398","575","451","265","223","647","536","141","146","0","198","45","73","96","128","0","198","0","198"
"0500000US29019","Boone County, Missouri","96974","851","5014","1091","18636","1788","25642","2368","27003","2486","20679","2424","82191","2403","4693","1095","16659","1726","21328","2460","22277","2202","17234","2110","9064","1908","217","218","1317","575","3015","952","2876","952","1639","805","2161","691","104","133","373","256","874","424","346","342","464","336","3082","1210","0","177","203","215","355","295","1458","912","1066","793","476","429","0","177","84","140","70","117","46","78","276","285"
"0500000US29021","Buchanan County, Missouri","58522","734","9736","1493","19720","1955","16461","1501","9117","1259","3488","687","47783","1773","6920","1427","16177","1547","14286","1531","7420","950","2980","682","4649","1153","1132","607","1226","530","1173","504","860","442","258","229","2685","820","846","402","918","386","663","379","258","272","0","177","3299","1203","838","429","1343","940","289","214","579","303","250","228","106","129","0","177","56","98","50","84","0","177","0","177"
"0500000US29031","Cape Girardeau County, Missouri","49518","706","4962","914","16802","1623","13496","1711","9603","1323","4655","792","43742","1364","4144","892","14849","1649","11878","1574","8681","1258","4190","768","3124","1004","398","277","1008","552","1190","618","396","320","132","186","1736","831","391","196","745","687","248","209","234","258","118","167","734","431","0","177","127","138","180","169","292","342","135","181","182","190","29","51","73","117","0","177","0","177","80","136"
"0500000US29037","Cass County, Missouri","66845","584","5356","1040","25026","2021","20520","2128","10100","1524","5843","1274","60547","1311","4696","1031","22580","2086","18323","2098","9557","1501","5391","1228","3621","1045","362","251","1745","676","1184","697","245","258","85","104","1298","573","63","101","334","211","562","437","126","182","213","225","1176","482","235","200","335","251","393","255","153","145","60","82","203","159","0","177","32","41","58","98","19","33","94","99"
"0500000US29043","Christian County, Missouri","52304","523","5213","1169","16268","2139","17679","1924","9702","1612","3442","891","44908","1938","4240","1056","13790","1890","15014","1628","8750","1523","3114","870","2954","1379","231","252","1251","731","984","1059","278","247","210","214","2288","870","369","278","532","382","951","515","318","232","118","195","2019","906","373","391","695","475","595","369","356","369","0","177","135","228","0","177","0","177","135","228","0","177","0","177"
"0500000US29047","Clay County, Missouri","151879","904","12724","1552","42661","2887","48402","2746","32191","3035","15901","1814","133316","2984","11005","1545","37848","3025","42159","2440","28683","2918","13621","1607","10202","1870","596","407","2923","1131","3415","1238","1781","675","1487","743","5128","1737","949","804","981","386","1671","812","1200","704","327","319","3050","1210","174","216","726","519","1157","741","527","323","466","380","183","187","0","177","183","187","0","177","0","177","0","177"
"0500000US29051","Cole County, Missouri","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US29071","Franklin County, Missouri","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US29077","Greene County, Missouri","183690","1162","19225","2209","49512","3371","63534","4005","35557","2552","15862","1862","156806","2932","16335","2047","43484","3283","52611","3835","30260","2584","14116","1709","16398","2601","1527","762","4256","1125","6926","1763","2512","1027","1177","588","6324","1622","620","372","1328","649","1990","881","2056","901","330","256","3634","1155","507","367","382","284","1930","822","576","317","239","183","528","493","236","336","62","103","77","127","153","149","0","177"
"0500000US29095","Jackson County, Missouri","451586","655","47186","3058","138172","5459","141826","5473","78700","4021","45702","2767","386115","4673","38887","2686","117848","5201","121174","4819","68136","4218","40070","2625","40228","3817","5035","1403","14459","2273","13670","2063","4764","958","2300","783","11518","2360","1766","739","3558","1299","2969","882","2305","1062","920","444","11979","2142","1435","916","2079","688","3310","1002","2995","901","2160","770","1746","643","63","79","228","197","703","399","500","374","252","236"
"0500000US29097","Jasper County, Missouri","74494","706","9912","1492","27712","2136","21151","2180","9770","1250","5949","1310","61672","2162","7899","1300","24075","2086","16294","1584","8143","1274","5261","1289","8136","1701","1181","646","2432","784","2912","1086","1183","594","428","292","1596","729","231","254","365","334","847","613","83","128","70","121","2892","1289","601","563","840","637","953","689","328","284","170","180","198","201","0","177","0","177","145","180","33","42","20","37"
"0500000US29099","Jefferson County, Missouri","147499","655","20937","2074","51054","3230","50067","3270","18553","2172","6888","1210","132371","2349","18471","1977","45366","3185","45226","3265","16936","2000","6372","1171","9681","1773","1450","541","4089","1221","2973","804","974","613","195","168","4445","1298","838","537","1360","618","1439","685","546","377","262","225","957","527","178","294","239","189","384","240","97","114","59","98","45","74","0","177","0","177","45","74","0","177","0","177"
"0500000US29165","Platte County, Missouri","62680","929","3244","777","14922","1818","19940","1997","15843","1840","8731","1490","55398","1672","3052","778","12992","1618","17120","1828","14193","1723","8041","1435","2333","841","61","90","466","280","1246","660","346","298","214","211","3265","1033","97","129","1078","580","1048","616","741","534","301","329","1577","850","24","45","374","363","441","376","563","383","175","162","107","159","10","19","12","16","85","158","0","177","0","177"
"0500000US29183","St. Charles County, Missouri","245933","862","15005","2006","66839","3165","80238","3602","54555","3024","29296","2649","222377","2863","13596","1875","60532","2976","71910","3637","49358","2622","26981","2208","11964","2210","875","552","3308","1073","3619","999","2899","875","1263","734","7670","1706","271","227","2314","822","3296","1080","902","530","887","490","3336","1104","263","275","633","429","1362","951","1001","427","77","117","586","312","0","177","52","90","51","85","395","297","88","117"
"0500000US29187","St. Francois County, Missouri","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US29189","St. Louis County, Missouri","684868","669","53325","3403","152694","6062","200140","5540","164677","4825","114032","4891","604150","5296","45593","3064","133535","5164","177296","5262","145035","5127","102691","4520","50858","4274","5241","1457","12879","2427","15691","2299","10750","1831","6297","1296","15353","2157","1350","473","4176","1018","4583","1239","3948","1026","1296","550","11512","2202","894","552","1991","771","2168","849","3764","997","2695","995","2995","871","247","199","113","134","402","228","1180","565","1053","549"
"0500000US29510","St. Louis city, Missouri","214083","676","38647","2736","48562","2912","61713","2940","38652","2573","26509","2277","173302","3378","31859","2280","39921","2280","49161","2811","30626","2481","21735","2103","24093","2490","5444","1217","5592","1191","7020","1356","4185","1046","1852","559","9846","1807","942","451","2213","749","3515","1196","1988","710","1188","451","5603","1329","152","217","740","439","1624","638","1716","728","1371","480","1239","655","250","287","96","119","393","435","137","148","363","237"
"0500000US30013","Cascade County, Montana","55008","668","5804","1082","18885","1378","18579","1579","8036","1246","3704","756","47547","1360","4649","966","16795","1368","16131","1532","7059","1201","2913","722","4484","1011","848","462","1323","510","1583","572","390","220","340","275","914","414","131","142","309","290","333","204","71","86","70","86","1899","724","164","231","413","234","425","393","516","316","381","277","164","160","12","19","45","75","107","136","0","157","0","157"
"0500000US30029","Flathead County, Montana","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US30031","Gallatin County, Montana","58564","467","1920","650","12539","1389","17176","1669","18854","1545","8075","920","48016","1570","1494","614","10146","1357","13829","1556","15893","1618","6654","886","5976","1309","307","208","1424","602","1731","586","1960","651","554","368","1580","703","0","157","429","477","605","559","315","358","231","231","2872","1155","119","195","540","359","1011","543","592","309","610","678","120","113","0","157","0","157","0","157","94","83","26","43"
"0500000US30063","Missoula County, Montana","72905","882","2964","1040","16778","1978","21992","2246","20033","1927","11138","1400","61409","2221","2054","640","14114","2006","18685","2064","16468","1788","10088","1290","6711","1966","728","761","1627","759","1782","648","2013","941","561","487","2434","964","101","134","541","391","506","438","1189","736","97","154","2202","1216","81","138","496","338","945","674","319","328","361","504","149","125","0","157","0","157","74","95","44","55","31","63"
"0500000US30111","Yellowstone County, Montana","102791","561","6818","1267","31205","2363","36906","2145","19608","1858","8254","1225","87116","2330","5986","1250","26397","2433","30572","2156","17109","1600","7052","1131","9448","1843","466","332","3322","1088","3617","1027","1149","512","894","480","2718","1052","237","273","981","518","828","459","525","423","147","133","3482","1154","129","129","478","337","1889","915","825","461","161","166","27","46","0","157","27","46","0","157","0","157","0","157"
"0500000US31055","Douglas County, Nebraska","340970","263","38572","2593","75384","3603","100644","3870","83992","3633","42378","2602","292906","3396","31821","2488","65822","3190","85513","3771","72540","3600","37210","2382","34099","3168","5479","1507","7384","1318","10364","1806","7621","1476","3251","945","6006","1375","365","275","1100","501","2602","877","1505","514","434","295","6496","1163","688","380","848","465","1999","692","1684","664","1277","506","1463","552","219","187","230","171","166","113","642","382","206","175"
"0500000US31109","Lancaster County, Nebraska","181968","872","11756","1845","39768","2742","64063","3229","42302","2471","24079","1879","152931","3183","8157","1279","33088","2234","54127","2994","36895","2243","20664","1721","21496","2921","3066","1193","5184","1307","7324","1537","3593","1062","2329","791","2622","802","128","170","662","387","1275","530","331","206","226","197","3933","992","234","279","655","358","1170","496","1331","703","543","265","986","496","171","269","179","183","167","237","152","154","317","242"
"0500000US31153","Sarpy County, Nebraska","105346","483","4898","943","23614","2158","38143","2427","24908","1890","13783","1422","92702","1787","4431","958","19705","2053","33734","2274","22296","1770","12536","1452","4689","1246","169","153","1359","608","1423","482","1265","625","473","340","5064","1540","134","133","1916","1052","2159","1087","614","299","241","165","2413","685","164","117","520","320","517","292","679","373","533","302","478","285","0","149","114","118","310","249","54","90","0","149"
"0500000US32003","Clark County, Nevada","1327029","638","205122","7775","394183","10249","434723","10848","195862","7611","97139","4852","1040746","11754","156589","7966","310607","10730","339640","9225","154673","6534","79237","4157","216483","10099","39097","4224","64260","5050","73791","4993","28876","3838","10459","2152","3660","1178","588","304","1354","671","1249","920","427","272","42","71","58826","5229","7497","1895","16473","2651","18255","2336","9807","1796","6794","1749","7314","1504","1351","633","1489","492","1788","727","2079","938","607","269"
"0500000US32031","Washoe County, Nevada","285895","803","39299","3322","67639","4087","99868","3795","50377","2831","28712","2498","240465","3844","33918","2977","56564","3609","81320","3591","42715","2456","25948","2282","30849","3415","4033","1546","7884","1745","12557","1856","4932","1165","1443","576","3052","964","451","358","834","404","1442","847","151","144","174","150","9585","1930","637","336","2060","882","3933","1117","1958","717","997","437","1944","831","260","258","297","248","616","449","621","360","150","144"
"0500000US33005","Cheshire County, New Hampshire","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US33009","Grafton County, New Hampshire","60929","633","5165","1067","17093","1828","14066","1337","13754","1547","10851","1511","54711","1167","4260","943","15875","1843","12682","1246","12314","1539","9580","1462","2407","865","463","374","305","189","736","518","479","324","424","409","1217","596","366","428","372","251","146","173","152","162","181","202","1879","790","22","28","351","237","378","391","628","340","500","334","715","420","54","78","190","180","124","148","181","186","166","161"
"0500000US33011","Hillsborough County, New Hampshire","277324","912","23152","2355","76526","3579","74182","3304","67448","3675","36016","2427","244558","3512","19552","2099","68175","3511","65422","3190","58814","3709","32595","2557","19101","2981","2631","895","5663","1310","5756","1496","3372","1072","1679","722","3427","1102","361","276","1244","639","631","336","955","556","236","209","9038","2027","410","359","1301","717","2278","1002","3797","1461","1252","625","1200","510","198","208","143","142","95","114","510","289","254","182"
"0500000US33013","Merrimack County, New Hampshire","102870","563","7659","1209","30233","2018","30480","2136","22747","2013","11751","1486","93088","1593","7015","1136","26894","1930","27702","2200","20914","1984","10563","1413","5019","1218","586","431","1853","735","1371","514","965","606","244","185","3114","834","4","9","1044","493","1088","508","511","271","467","276","1324","472","54","97","296","200","276","236","303","237","395","248","325","234","0","181","146","130","43","74","54","65","82","128"
"0500000US33015","Rockingham County, New Hampshire","211796","551","14453","2093","60828","3321","58851","3134","49322","3427","28342","2809","189643","3095","12721","2021","55124","3049","53141","3094","42965","3042","25692","2763","9975","2152","876","458","2507","874","2918","912","2517","1044","1157","534","3524","971","120","123","1670","719","890","468","704","362","140","153","8438","1843","736","451","1491","626","1902","867","2970","781","1339","516","216","258","0","181","36","60","0","181","166","249","14","24"
"0500000US33017","Strafford County, New Hampshire","79395","747","6900","1509","23100","2259","24459","2311","15329","1960","9607","1604","67773","2607","5015","1389","20031","2156","20514","2349","13536","1867","8677","1593","6134","2131","1164","892","1396","653","2309","1064","741","522","524","435","1447","689","139","163","762","508","304","256","146","170","96","114","3628","1313","582","559","911","642","1332","810","652","398","151","177","413","450","0","181","0","181","0","181","254","367","159","201"
"0500000US34001","Atlantic County, New Jersey","186216","645","32864","2739","59723","4184","46833","3075","30453","2655","16343","2157","166456","2640","27468","2436","54108","4214","41649","3036","27444","2565","15787","2105","14043","2409","4195","1458","3457","1169","4184","1244","2007","817","200","158","1910","644","390","232","990","446","226","206","135","135","169","164","3423","1047","618","401","1062","452","774","545","807","636","162","148","384","271","193","232","106","108","0","192","60","72","25","40"
